scenario,scenario_display,sample_idx,target_region,target_region_idx,aggregate_type,method,mse,mae,crps,interval_score,ci_width,coverage
MI_1,MI Mild (μ=1.5),51,Lateral,2,Non-diseased Avg,MCMC,0.016960,,0.079393,0.905118,0.905118,1.000000
MI_1,MI Mild (μ=1.5),52,Lateral,2,Overall Avg,Point Estimate,0.001265,0.029142,0.029142,,0.000000,
MI_1,MI Mild (μ=1.5),52,Lateral,2,Overall Avg,MCMC,0.011407,,0.074912,0.953175,0.953175,1.000000
MI_1,MI Mild (μ=1.5),52,Lateral,2,Diseased Avg,Point Estimate,0.000789,0.022689,0.022689,,0.000000,
MI_1,MI Mild (μ=1.5),52,Lateral,2,Diseased Avg,MCMC,0.000621,,0.083033,1.289943,1.289943,1.000000
MI_1,MI Mild (μ=1.5),52,Lateral,2,Non-diseased Avg,Point Estimate,0.001384,0.030755,0.030755,,0.000000,
MI_1,MI Mild (μ=1.5),52,Lateral,2,Non-diseased Avg,MCMC,0.014103,,0.072882,0.868983,0.868983,1.000000
MI_1,MI Mild (μ=1.5),53,Lateral,2,Overall Avg,Point Estimate,0.003003,0.050349,0.050349,,0.000000,
MI_1,MI Mild (μ=1.5),53,Lateral,2,Overall Avg,MCMC,0.010040,,0.069057,0.858629,0.858629,1.000000
MI_1,MI Mild (μ=1.5),53,Lateral,2,Diseased Avg,Point Estimate,0.000514,0.022652,0.022652,,0.000000,
MI_1,MI Mild (μ=1.5),53,Lateral,2,Diseased Avg,MCMC,0.002001,,0.052510,0.805852,0.805852,1.000000
MI_1,MI Mild (μ=1.5),53,Lateral,2,Non-diseased Avg,Point Estimate,0.003625,0.057274,0.057274,,0.000000,
MI_1,MI Mild (μ=1.5),53,Lateral,2,Non-diseased Avg,MCMC,0.012049,,0.073194,0.871823,0.871823,1.000000
MI_1,MI Mild (μ=1.5),54,Lateral,2,Overall Avg,Point Estimate,0.003002,0.046021,0.046021,,0.000000,
MI_1,MI Mild (μ=1.5),54,Lateral,2,Overall Avg,MCMC,0.053606,,0.109136,0.882657,0.882657,1.000000
MI_1,MI Mild (μ=1.5),54,Lateral,2,Diseased Avg,Point Estimate,0.000415,0.015317,0.015317,,0.000000,
MI_1,MI Mild (μ=1.5),54,Lateral,2,Diseased Avg,MCMC,0.008015,,0.058409,0.662685,0.662685,1.000000
MI_1,MI Mild (μ=1.5),54,Lateral,2,Non-diseased Avg,Point Estimate,0.003649,0.053697,0.053697,,0.000000,
MI_1,MI Mild (μ=1.5),54,Lateral,2,Non-diseased Avg,MCMC,0.065004,,0.121818,0.937650,0.937650,1.000000
MI_1,MI Mild (μ=1.5),55,Lateral,2,Overall Avg,Point Estimate,0.025199,0.121304,0.121304,,0.000000,
MI_1,MI Mild (μ=1.5),55,Lateral,2,Overall Avg,MCMC,0.069476,,0.125623,0.806752,0.806752,1.000000
MI_1,MI Mild (μ=1.5),55,Lateral,2,Diseased Avg,Point Estimate,0.000914,0.022671,0.022671,,0.000000,
MI_1,MI Mild (μ=1.5),55,Lateral,2,Diseased Avg,MCMC,0.019376,,0.082839,0.516255,0.516255,1.000000
MI_1,MI Mild (μ=1.5),55,Lateral,2,Non-diseased Avg,Point Estimate,0.031271,0.145962,0.145962,,0.000000,
MI_1,MI Mild (μ=1.5),55,Lateral,2,Non-diseased Avg,MCMC,0.082001,,0.136319,0.879376,0.879376,1.000000
MI_1,MI Mild (μ=1.5),56,Lateral,2,Overall Avg,Point Estimate,0.014356,0.099612,0.099612,,0.000000,
MI_1,MI Mild (μ=1.5),56,Lateral,2,Overall Avg,MCMC,0.043958,,0.105219,0.794236,0.794236,1.000000
MI_1,MI Mild (μ=1.5),56,Lateral,2,Diseased Avg,Point Estimate,0.004713,0.067669,0.067669,,0.000000,
MI_1,MI Mild (μ=1.5),56,Lateral,2,Diseased Avg,MCMC,0.003851,,0.044612,0.539909,0.539909,1.000000
MI_1,MI Mild (μ=1.5),56,Lateral,2,Non-diseased Avg,Point Estimate,0.016767,0.107598,0.107598,,0.000000,
MI_1,MI Mild (μ=1.5),56,Lateral,2,Non-diseased Avg,MCMC,0.053985,,0.120371,0.857817,0.857817,1.000000
MI_1,MI Mild (μ=1.5),57,Lateral,2,Overall Avg,Point Estimate,0.010176,0.080046,0.080046,,0.000000,
MI_1,MI Mild (μ=1.5),57,Lateral,2,Overall Avg,MCMC,0.006938,,0.062432,0.846408,0.846408,1.000000
MI_1,MI Mild (μ=1.5),57,Lateral,2,Diseased Avg,Point Estimate,0.001185,0.033290,0.033290,,0.000000,
MI_1,MI Mild (μ=1.5),57,Lateral,2,Diseased Avg,MCMC,0.003065,,0.059788,0.932160,0.932160,1.000000
MI_1,MI Mild (μ=1.5),57,Lateral,2,Non-diseased Avg,Point Estimate,0.012423,0.091734,0.091734,,0.000000,
MI_1,MI Mild (μ=1.5),57,Lateral,2,Non-diseased Avg,MCMC,0.007906,,0.063094,0.824970,0.824970,1.000000
MI_1,MI Mild (μ=1.5),58,Lateral,2,Overall Avg,Point Estimate,0.030852,0.125101,0.125101,,0.000000,
MI_1,MI Mild (μ=1.5),58,Lateral,2,Overall Avg,MCMC,0.061127,,0.118434,0.765734,0.765734,1.000000
MI_1,MI Mild (μ=1.5),58,Lateral,2,Diseased Avg,Point Estimate,0.015527,0.124034,0.124034,,0.000000,
MI_1,MI Mild (μ=1.5),58,Lateral,2,Diseased Avg,MCMC,0.007943,,0.055567,0.493474,0.493474,1.000000
MI_1,MI Mild (μ=1.5),58,Lateral,2,Non-diseased Avg,Point Estimate,0.034683,0.125368,0.125368,,0.000000,
MI_1,MI Mild (μ=1.5),58,Lateral,2,Non-diseased Avg,MCMC,0.074423,,0.134151,0.833799,0.833799,1.000000
MI_1,MI Mild (μ=1.5),59,Lateral,2,Overall Avg,Point Estimate,0.012072,0.087952,0.087952,,0.000000,
MI_1,MI Mild (μ=1.5),59,Lateral,2,Overall Avg,MCMC,0.034089,,0.098852,0.890914,0.890914,1.000000
MI_1,MI Mild (μ=1.5),59,Lateral,2,Diseased Avg,Point Estimate,0.002049,0.045191,0.045191,,0.000000,
MI_1,MI Mild (μ=1.5),59,Lateral,2,Diseased Avg,MCMC,0.012095,,0.071650,0.804555,0.804555,1.000000
MI_1,MI Mild (μ=1.5),59,Lateral,2,Non-diseased Avg,Point Estimate,0.014577,0.098642,0.098642,,0.000000,
MI_1,MI Mild (μ=1.5),59,Lateral,2,Non-diseased Avg,MCMC,0.039587,,0.105653,0.912504,0.912504,1.000000
MI_1,MI Mild (μ=1.5),60,Septal,3,Overall Avg,Point Estimate,0.050391,0.168471,0.168471,,0.000000,
MI_1,MI Mild (μ=1.5),60,Septal,3,Overall Avg,MCMC,0.143755,,0.201572,4.479180,0.519050,0.800000
MI_1,MI Mild (μ=1.5),60,Septal,3,Diseased Avg,Point Estimate,0.018229,0.121846,0.121846,,0.000000,
MI_1,MI Mild (μ=1.5),60,Septal,3,Diseased Avg,MCMC,0.010218,,0.059617,0.229212,0.229212,1.000000
MI_1,MI Mild (μ=1.5),60,Septal,3,Non-diseased Avg,Point Estimate,0.058431,0.180127,0.180127,,0.000000,
MI_1,MI Mild (μ=1.5),60,Septal,3,Non-diseased Avg,MCMC,0.177140,,0.237061,5.541672,0.591509,0.750000
MI_1,MI Mild (μ=1.5),61,Septal,3,Overall Avg,Point Estimate,0.035015,0.129479,0.129479,,0.000000,
MI_1,MI Mild (μ=1.5),61,Septal,3,Overall Avg,MCMC,0.033932,,0.089798,0.903159,0.903159,1.000000
MI_1,MI Mild (μ=1.5),61,Septal,3,Diseased Avg,Point Estimate,0.117797,0.337081,0.337081,,0.000000,
MI_1,MI Mild (μ=1.5),61,Septal,3,Diseased Avg,MCMC,0.080803,,0.174443,1.802001,1.802001,1.000000
MI_1,MI Mild (μ=1.5),61,Septal,3,Non-diseased Avg,Point Estimate,0.014319,0.077579,0.077579,,0.000000,
MI_1,MI Mild (μ=1.5),61,Septal,3,Non-diseased Avg,MCMC,0.022215,,0.068637,0.678449,0.678449,1.000000
MI_1,MI Mild (μ=1.5),62,Septal,3,Overall Avg,Point Estimate,0.017647,0.096213,0.096213,,0.000000,
MI_1,MI Mild (μ=1.5),62,Septal,3,Overall Avg,MCMC,0.040808,,0.096984,0.947062,0.947062,1.000000
MI_1,MI Mild (μ=1.5),62,Septal,3,Diseased Avg,Point Estimate,0.050717,0.222658,0.222658,,0.000000,
MI_1,MI Mild (μ=1.5),62,Septal,3,Diseased Avg,MCMC,0.096721,,0.191229,1.836581,1.836581,1.000000
MI_1,MI Mild (μ=1.5),62,Septal,3,Non-diseased Avg,Point Estimate,0.009380,0.064602,0.064602,,0.000000,
MI_1,MI Mild (μ=1.5),62,Septal,3,Non-diseased Avg,MCMC,0.026830,,0.073423,0.724682,0.724682,1.000000
MI_1,MI Mild (μ=1.5),63,Septal,3,Overall Avg,Point Estimate,0.001487,0.033431,0.033431,,0.000000,
MI_1,MI Mild (μ=1.5),63,Septal,3,Overall Avg,MCMC,0.046728,,0.105150,0.856881,0.856881,1.000000
MI_1,MI Mild (μ=1.5),63,Septal,3,Diseased Avg,Point Estimate,0.002795,0.052792,0.052792,,0.000000,
MI_1,MI Mild (μ=1.5),63,Septal,3,Diseased Avg,MCMC,0.107451,,0.198093,1.392388,1.392388,1.000000
MI_1,MI Mild (μ=1.5),63,Septal,3,Non-diseased Avg,Point Estimate,0.001160,0.028591,0.028591,,0.000000,
MI_1,MI Mild (μ=1.5),63,Septal,3,Non-diseased Avg,MCMC,0.031547,,0.081915,0.723004,0.723004,1.000000
MI_1,MI Mild (μ=1.5),64,Septal,3,Overall Avg,Point Estimate,0.013912,0.090158,0.090158,,0.000000,
MI_1,MI Mild (μ=1.5),64,Septal,3,Overall Avg,MCMC,0.058600,,0.119118,0.832057,0.832057,1.000000
MI_1,MI Mild (μ=1.5),64,Septal,3,Diseased Avg,Point Estimate,0.003802,0.061637,0.061637,,0.000000,
MI_1,MI Mild (μ=1.5),64,Septal,3,Diseased Avg,MCMC,0.126165,,0.219191,1.387100,1.387100,1.000000
MI_1,MI Mild (μ=1.5),64,Septal,3,Non-diseased Avg,Point Estimate,0.016440,0.097288,0.097288,,0.000000,
MI_1,MI Mild (μ=1.5),64,Septal,3,Non-diseased Avg,MCMC,0.041709,,0.094100,0.693296,0.693296,1.000000
MI_1,MI Mild (μ=1.5),65,Septal,3,Overall Avg,Point Estimate,0.005605,0.066604,0.066604,,0.000000,
MI_1,MI Mild (μ=1.5),65,Septal,3,Overall Avg,MCMC,0.043463,,0.101770,0.891808,0.891808,1.000000
MI_1,MI Mild (μ=1.5),65,Septal,3,Diseased Avg,Point Estimate,0.012614,0.108358,0.108358,,0.000000,
MI_1,MI Mild (μ=1.5),65,Septal,3,Diseased Avg,MCMC,0.063538,,0.149245,1.437203,1.437203,1.000000
MI_1,MI Mild (μ=1.5),65,Septal,3,Non-diseased Avg,Point Estimate,0.003853,0.056165,0.056165,,0.000000,
MI_1,MI Mild (μ=1.5),65,Septal,3,Non-diseased Avg,MCMC,0.038444,,0.089901,0.755459,0.755459,1.000000
MI_1,MI Mild (μ=1.5),66,Septal,3,Overall Avg,Point Estimate,0.042149,0.152478,0.152478,,0.000000,
MI_1,MI Mild (μ=1.5),66,Septal,3,Overall Avg,MCMC,0.076508,,0.121269,0.759785,0.759785,1.000000
MI_1,MI Mild (μ=1.5),66,Septal,3,Diseased Avg,Point Estimate,0.011532,0.103287,0.103287,,0.000000,
MI_1,MI Mild (μ=1.5),66,Septal,3,Diseased Avg,MCMC,0.000272,,0.042861,0.769153,0.769153,1.000000
MI_1,MI Mild (μ=1.5),66,Septal,3,Non-diseased Avg,Point Estimate,0.049803,0.164776,0.164776,,0.000000,
MI_1,MI Mild (μ=1.5),66,Septal,3,Non-diseased Avg,MCMC,0.095567,,0.140871,0.757442,0.757442,1.000000
MI_1,MI Mild (μ=1.5),67,Septal,3,Overall Avg,Point Estimate,0.037207,0.133362,0.133362,,0.000000,
MI_1,MI Mild (μ=1.5),67,Septal,3,Overall Avg,MCMC,0.048807,,0.096498,0.766033,0.766033,1.000000
MI_1,MI Mild (μ=1.5),67,Septal,3,Diseased Avg,Point Estimate,0.061637,0.245058,0.245058,,0.000000,
MI_1,MI Mild (μ=1.5),67,Septal,3,Diseased Avg,MCMC,0.002783,,0.051234,0.779337,0.779337,1.000000
MI_1,MI Mild (μ=1.5),67,Septal,3,Non-diseased Avg,Point Estimate,0.031099,0.105438,0.105438,,0.000000,
MI_1,MI Mild (μ=1.5),67,Septal,3,Non-diseased Avg,MCMC,0.060314,,0.107813,0.762706,0.762706,1.000000
MI_1,MI Mild (μ=1.5),68,Septal,3,Overall Avg,Point Estimate,0.008286,0.071531,0.071531,,0.000000,
MI_1,MI Mild (μ=1.5),68,Septal,3,Overall Avg,MCMC,0.027182,,0.081840,0.871988,0.871988,1.000000
MI_1,MI Mild (μ=1.5),68,Septal,3,Diseased Avg,Point Estimate,0.015833,0.120287,0.120287,,0.000000,
MI_1,MI Mild (μ=1.5),68,Septal,3,Diseased Avg,MCMC,0.034411,,0.121143,1.397871,1.397871,1.000000
MI_1,MI Mild (μ=1.5),68,Septal,3,Non-diseased Avg,Point Estimate,0.006399,0.059343,0.059343,,0.000000,
MI_1,MI Mild (μ=1.5),68,Septal,3,Non-diseased Avg,MCMC,0.025374,,0.072014,0.740517,0.740517,1.000000
MI_1,MI Mild (μ=1.5),69,Septal,3,Overall Avg,Point Estimate,0.015683,0.086514,0.086514,,0.000000,
MI_1,MI Mild (μ=1.5),69,Septal,3,Overall Avg,MCMC,0.040290,,0.098383,0.896285,0.896285,1.000000
MI_1,MI Mild (μ=1.5),69,Septal,3,Diseased Avg,Point Estimate,0.056716,0.228764,0.228764,,0.000000,
MI_1,MI Mild (μ=1.5),69,Septal,3,Diseased Avg,MCMC,0.075059,,0.165345,1.632189,1.632189,1.000000
MI_1,MI Mild (μ=1.5),69,Septal,3,Non-diseased Avg,Point Estimate,0.005424,0.050951,0.050951,,0.000000,
MI_1,MI Mild (μ=1.5),69,Septal,3,Non-diseased Avg,MCMC,0.031597,,0.081642,0.712309,0.712309,1.000000
MI_1,MI Mild (μ=1.5),70,Septal,3,Overall Avg,Point Estimate,0.038189,0.129192,0.129192,,0.000000,
MI_1,MI Mild (μ=1.5),70,Septal,3,Overall Avg,MCMC,0.028185,,0.088302,1.011259,1.011259,1.000000
MI_1,MI Mild (μ=1.5),70,Septal,3,Diseased Avg,Point Estimate,0.149991,0.380812,0.380812,,0.000000,
MI_1,MI Mild (μ=1.5),70,Septal,3,Diseased Avg,MCMC,0.059365,,0.172689,2.144531,2.144531,1.000000
MI_1,MI Mild (μ=1.5),70,Septal,3,Non-diseased Avg,Point Estimate,0.010238,0.066287,0.066287,,0.000000,
MI_1,MI Mild (μ=1.5),70,Septal,3,Non-diseased Avg,MCMC,0.020390,,0.067205,0.727941,0.727941,1.000000
MI_1,MI Mild (μ=1.5),71,Septal,3,Overall Avg,Point Estimate,0.013858,0.088337,0.088337,,0.000000,
MI_1,MI Mild (μ=1.5),71,Septal,3,Overall Avg,MCMC,0.044280,,0.101484,0.782306,0.782306,1.000000
MI_1,MI Mild (μ=1.5),71,Septal,3,Diseased Avg,Point Estimate,0.029541,0.169321,0.169321,,0.000000,
MI_1,MI Mild (μ=1.5),71,Septal,3,Diseased Avg,MCMC,0.050219,,0.135199,0.976106,0.976106,1.000000
MI_1,MI Mild (μ=1.5),71,Septal,3,Non-diseased Avg,Point Estimate,0.009937,0.068091,0.068091,,0.000000,
MI_1,MI Mild (μ=1.5),71,Septal,3,Non-diseased Avg,MCMC,0.042796,,0.093056,0.733856,0.733856,1.000000
MI_1,MI Mild (μ=1.5),72,Septal,3,Overall Avg,Point Estimate,0.006805,0.059136,0.059136,,0.000000,
MI_1,MI Mild (μ=1.5),72,Septal,3,Overall Avg,MCMC,0.061031,,0.121568,0.869473,0.869473,1.000000
MI_1,MI Mild (μ=1.5),72,Septal,3,Diseased Avg,Point Estimate,0.028919,0.170031,0.170031,,0.000000,
MI_1,MI Mild (μ=1.5),72,Septal,3,Diseased Avg,MCMC,0.150740,,0.232526,1.594635,1.594635,1.000000
MI_1,MI Mild (μ=1.5),72,Septal,3,Non-diseased Avg,Point Estimate,0.001277,0.031412,0.031412,,0.000000,
MI_1,MI Mild (μ=1.5),72,Septal,3,Non-diseased Avg,MCMC,0.038604,,0.093828,0.688183,0.688183,1.000000
MI_1,MI Mild (μ=1.5),73,Septal,3,Overall Avg,Point Estimate,0.021063,0.105963,0.105963,,0.000000,
MI_1,MI Mild (μ=1.5),73,Septal,3,Overall Avg,MCMC,0.058387,,0.120624,0.794333,0.794333,1.000000
MI_1,MI Mild (μ=1.5),73,Septal,3,Diseased Avg,Point Estimate,0.007396,0.080556,0.080556,,0.000000,
MI_1,MI Mild (μ=1.5),73,Septal,3,Diseased Avg,MCMC,0.076772,,0.161125,1.202660,1.202660,1.000000
MI_1,MI Mild (μ=1.5),73,Septal,3,Non-diseased Avg,Point Estimate,0.024480,0.112315,0.112315,,0.000000,
MI_1,MI Mild (μ=1.5),73,Septal,3,Non-diseased Avg,MCMC,0.053790,,0.110499,0.692252,0.692252,1.000000
MI_1,MI Mild (μ=1.5),74,Septal,3,Overall Avg,Point Estimate,0.016938,0.096383,0.096383,,0.000000,
MI_1,MI Mild (μ=1.5),74,Septal,3,Overall Avg,MCMC,0.039702,,0.093953,0.904203,0.904203,1.000000
MI_1,MI Mild (μ=1.5),74,Septal,3,Diseased Avg,Point Estimate,0.038712,0.195912,0.195912,,0.000000,
MI_1,MI Mild (μ=1.5),74,Septal,3,Diseased Avg,MCMC,0.117135,,0.200067,1.822056,1.822056,1.000000
MI_1,MI Mild (μ=1.5),74,Septal,3,Non-diseased Avg,Point Estimate,0.011495,0.071500,0.071500,,0.000000,
MI_1,MI Mild (μ=1.5),74,Septal,3,Non-diseased Avg,MCMC,0.020344,,0.067424,0.674739,0.674739,1.000000
MI_1,MI Mild (μ=1.5),75,Septal,3,Overall Avg,Point Estimate,0.027879,0.114079,0.114079,,0.000000,
MI_1,MI Mild (μ=1.5),75,Septal,3,Overall Avg,MCMC,0.042634,,0.100851,0.948284,0.948284,1.000000
MI_1,MI Mild (μ=1.5),75,Septal,3,Diseased Avg,Point Estimate,0.112867,0.328044,0.328044,,0.000000,
MI_1,MI Mild (μ=1.5),75,Septal,3,Diseased Avg,MCMC,0.096463,,0.184607,1.962710,1.962710,1.000000
MI_1,MI Mild (μ=1.5),75,Septal,3,Non-diseased Avg,Point Estimate,0.006632,0.060588,0.060588,,0.000000,
MI_1,MI Mild (μ=1.5),75,Septal,3,Non-diseased Avg,MCMC,0.029176,,0.079912,0.694677,0.694677,1.000000
MI_1,MI Mild (μ=1.5),76,Septal,3,Overall Avg,Point Estimate,0.019786,0.097516,0.097516,,0.000000,
MI_1,MI Mild (μ=1.5),76,Septal,3,Overall Avg,MCMC,0.043964,,0.104085,0.818340,0.818340,1.000000
MI_1,MI Mild (μ=1.5),76,Septal,3,Diseased Avg,Point Estimate,0.075256,0.263177,0.263177,,0.000000,
MI_1,MI Mild (μ=1.5),76,Septal,3,Diseased Avg,MCMC,0.040478,,0.130288,1.351470,1.351470,1.000000
MI_1,MI Mild (μ=1.5),76,Septal,3,Non-diseased Avg,Point Estimate,0.005918,0.056101,0.056101,,0.000000,
MI_1,MI Mild (μ=1.5),76,Septal,3,Non-diseased Avg,MCMC,0.044835,,0.097534,0.685057,0.685057,1.000000
MI_1,MI Mild (μ=1.5),77,Septal,3,Overall Avg,Point Estimate,0.019129,0.102308,0.102308,,0.000000,
MI_1,MI Mild (μ=1.5),77,Septal,3,Overall Avg,MCMC,0.015148,,0.078377,1.032588,1.032588,1.000000
MI_1,MI Mild (μ=1.5),77,Septal,3,Diseased Avg,Point Estimate,0.059707,0.241232,0.241232,,0.000000,
MI_1,MI Mild (μ=1.5),77,Septal,3,Diseased Avg,MCMC,0.032209,,0.170671,2.310833,2.310833,1.000000
MI_1,MI Mild (μ=1.5),77,Septal,3,Non-diseased Avg,Point Estimate,0.008984,0.067577,0.067577,,0.000000,
MI_1,MI Mild (μ=1.5),77,Septal,3,Non-diseased Avg,MCMC,0.010882,,0.055303,0.713027,0.713027,1.000000
MI_1,MI Mild (μ=1.5),78,Septal,3,Overall Avg,Point Estimate,0.024400,0.112074,0.112074,,0.000000,
MI_1,MI Mild (μ=1.5),78,Septal,3,Overall Avg,MCMC,0.060241,,0.117266,0.754724,0.754724,1.000000
MI_1,MI Mild (μ=1.5),78,Septal,3,Diseased Avg,Point Estimate,0.002089,0.045640,0.045640,,0.000000,
MI_1,MI Mild (μ=1.5),78,Septal,3,Diseased Avg,MCMC,0.054064,,0.139166,1.037726,1.037726,1.000000
MI_1,MI Mild (μ=1.5),78,Septal,3,Non-diseased Avg,Point Estimate,0.029978,0.128682,0.128682,,0.000000,
MI_1,MI Mild (μ=1.5),78,Septal,3,Non-diseased Avg,MCMC,0.061785,,0.111791,0.683973,0.683973,1.000000
MI_1,MI Mild (μ=1.5),79,Septal,3,Overall Avg,Point Estimate,0.005159,0.060220,0.060220,,0.000000,
MI_1,MI Mild (μ=1.5),79,Septal,3,Overall Avg,MCMC,0.055003,,0.116604,0.780825,0.780825,1.000000
MI_1,MI Mild (μ=1.5),79,Septal,3,Diseased Avg,Point Estimate,0.012561,0.109629,0.109629,,0.000000,
MI_1,MI Mild (μ=1.5),79,Septal,3,Diseased Avg,MCMC,0.061997,,0.139491,0.970671,0.970671,1.000000
MI_1,MI Mild (μ=1.5),79,Septal,3,Non-diseased Avg,Point Estimate,0.003309,0.047868,0.047868,,0.000000,
MI_1,MI Mild (μ=1.5),79,Septal,3,Non-diseased Avg,MCMC,0.053255,,0.110882,0.733363,0.733363,1.000000
MI_1,MI Mild (μ=1.5),80,Apical,4,Overall Avg,Point Estimate,0.019948,0.111736,0.111736,,0.000000,
MI_1,MI Mild (μ=1.5),80,Apical,4,Overall Avg,MCMC,0.040639,,0.098118,0.811220,0.811220,1.000000
MI_1,MI Mild (μ=1.5),80,Apical,4,Diseased Avg,Point Estimate,0.000319,0.017142,0.017142,,0.000000,
MI_1,MI Mild (μ=1.5),80,Apical,4,Diseased Avg,MCMC,0.000081,,0.030605,0.525967,0.525967,1.000000
MI_1,MI Mild (μ=1.5),80,Apical,4,Non-diseased Avg,Point Estimate,0.024855,0.135384,0.135384,,0.000000,
MI_1,MI Mild (μ=1.5),80,Apical,4,Non-diseased Avg,MCMC,0.050779,,0.114996,0.882534,0.882534,1.000000
MI_1,MI Mild (μ=1.5),81,Apical,4,Overall Avg,Point Estimate,0.014706,0.115960,0.115960,,0.000000,
MI_1,MI Mild (μ=1.5),81,Apical,4,Overall Avg,MCMC,0.025594,,0.089399,0.935202,0.935202,1.000000
MI_1,MI Mild (μ=1.5),81,Apical,4,Diseased Avg,Point Estimate,0.006405,0.079797,0.079797,,0.000000,
MI_1,MI Mild (μ=1.5),81,Apical,4,Diseased Avg,MCMC,0.002070,,0.067521,1.034556,1.034556,1.000000
MI_1,MI Mild (μ=1.5),81,Apical,4,Non-diseased Avg,Point Estimate,0.016782,0.125001,0.125001,,0.000000,
MI_1,MI Mild (μ=1.5),81,Apical,4,Non-diseased Avg,MCMC,0.031475,,0.094868,0.910363,0.910363,1.000000
MI_1,MI Mild (μ=1.5),82,Apical,4,Overall Avg,Point Estimate,0.036400,0.128576,0.128576,,0.000000,
MI_1,MI Mild (μ=1.5),82,Apical,4,Overall Avg,MCMC,0.054861,,0.110870,0.781814,0.781814,1.000000
MI_1,MI Mild (μ=1.5),82,Apical,4,Diseased Avg,Point Estimate,0.005034,0.067970,0.067970,,0.000000,
MI_1,MI Mild (μ=1.5),82,Apical,4,Diseased Avg,MCMC,0.000275,,0.026287,0.415680,0.415680,1.000000
MI_1,MI Mild (μ=1.5),82,Apical,4,Non-diseased Avg,Point Estimate,0.044241,0.143727,0.143727,,0.000000,
MI_1,MI Mild (μ=1.5),82,Apical,4,Non-diseased Avg,MCMC,0.068508,,0.132016,0.873347,0.873347,1.000000
MI_1,MI Mild (μ=1.5),83,Apical,4,Overall Avg,Point Estimate,0.042850,0.169343,0.169343,,0.000000,
MI_1,MI Mild (μ=1.5),83,Apical,4,Overall Avg,MCMC,0.080276,,0.145495,0.766829,0.766829,1.000000
MI_1,MI Mild (μ=1.5),83,Apical,4,Diseased Avg,Point Estimate,0.000377,0.019369,0.019369,,0.000000,
MI_1,MI Mild (μ=1.5),83,Apical,4,Diseased Avg,MCMC,0.012984,,0.066963,0.468879,0.468879,1.000000
MI_1,MI Mild (μ=1.5),83,Apical,4,Non-diseased Avg,Point Estimate,0.053468,0.206836,0.206836,,0.000000,
MI_1,MI Mild (μ=1.5),83,Apical,4,Non-diseased Avg,MCMC,0.097099,,0.165128,0.841317,0.841317,1.000000
MI_1,MI Mild (μ=1.5),84,Apical,4,Overall Avg,Point Estimate,0.009972,0.078036,0.078036,,0.000000,
MI_1,MI Mild (μ=1.5),84,Apical,4,Overall Avg,MCMC,0.040972,,0.096453,0.820381,0.820381,1.000000
MI_1,MI Mild (μ=1.5),84,Apical,4,Diseased Avg,Point Estimate,0.000398,0.015836,0.015836,,0.000000,
MI_1,MI Mild (μ=1.5),84,Apical,4,Diseased Avg,MCMC,0.000124,,0.032240,0.521178,0.521178,1.000000
MI_1,MI Mild (μ=1.5),84,Apical,4,Non-diseased Avg,Point Estimate,0.012366,0.093586,0.093586,,0.000000,
MI_1,MI Mild (μ=1.5),84,Apical,4,Non-diseased Avg,MCMC,0.051184,,0.112506,0.895182,0.895182,1.000000
MI_1,MI Mild (μ=1.5),85,Apical,4,Overall Avg,Point Estimate,0.038528,0.149315,0.149315,,0.000000,
MI_1,MI Mild (μ=1.5),85,Apical,4,Overall Avg,MCMC,0.039302,,0.099971,0.921959,0.921959,1.000000
MI_1,MI Mild (μ=1.5),85,Apical,4,Diseased Avg,Point Estimate,0.020149,0.140933,0.140933,,0.000000,
MI_1,MI Mild (μ=1.5),85,Apical,4,Diseased Avg,MCMC,0.000975,,0.057217,0.853877,0.853877,1.000000
MI_1,MI Mild (μ=1.5),85,Apical,4,Non-diseased Avg,Point Estimate,0.043123,0.151410,0.151410,,0.000000,
MI_1,MI Mild (μ=1.5),85,Apical,4,Non-diseased Avg,MCMC,0.048884,,0.110659,0.938980,0.938980,1.000000
MI_1,MI Mild (μ=1.5),86,Apical,4,Overall Avg,Point Estimate,0.011176,0.100426,0.100426,,0.000000,
MI_1,MI Mild (μ=1.5),86,Apical,4,Overall Avg,MCMC,0.027240,,0.090731,0.933910,0.933910,1.000000
MI_1,MI Mild (μ=1.5),86,Apical,4,Diseased Avg,Point Estimate,0.011365,0.106062,0.106062,,0.000000,
MI_1,MI Mild (μ=1.5),86,Apical,4,Diseased Avg,MCMC,0.000575,,0.061732,0.970455,0.970455,1.000000
MI_1,MI Mild (μ=1.5),86,Apical,4,Non-diseased Avg,Point Estimate,0.011129,0.099017,0.099017,,0.000000,
MI_1,MI Mild (μ=1.5),86,Apical,4,Non-diseased Avg,MCMC,0.033906,,0.097980,0.924773,0.924773,1.000000
MI_1,MI Mild (μ=1.5),87,Apical,4,Overall Avg,Point Estimate,0.006648,0.072071,0.072071,,0.000000,
MI_1,MI Mild (μ=1.5),87,Apical,4,Overall Avg,MCMC,0.025087,,0.085141,0.865894,0.865894,1.000000
MI_1,MI Mild (μ=1.5),87,Apical,4,Diseased Avg,Point Estimate,0.000289,0.016354,0.016354,,0.000000,
MI_1,MI Mild (μ=1.5),87,Apical,4,Diseased Avg,MCMC,0.003005,,0.051824,0.752209,0.752209,1.000000
